,CSI300_Returns
2021-12-20 15:00:00,-0.01500417810356458
2021-12-21 15:00:00,0.006775546962393353
2021-12-22 15:00:00,0.00019723270567206796
2021-12-23 15:00:00,0.006976257628924287
2021-12-24 15:00:00,-0.005535551693786167
2021-12-27 15:00:00,-0.00041068042193104226
2021-12-28 15:00:00,0.007448300109864636
2021-12-29 15:00:00,-0.014625609497921244
2021-12-30 15:00:00,0.007787581168545277
2021-12-31 15:00:00,0.003832644158118237
2022-01-04 15:00:00,-0.004576172411910662
2022-01-05 15:00:00,-0.010095052726489362
2022-01-06 15:00:00,-0.010247980318974226
2022-01-07 15:00:00,0.0008586344891088338
2022-01-10 15:00:00,0.004494927793682546
2022-01-11 15:00:00,-0.009552264490683582
2022-01-12 15:00:00,0.009964038527454422
2022-01-13 15:00:00,-0.016439646310976275
2022-01-14 15:00:00,-0.008222422407463847
2022-01-17 15:00:00,0.008577702855442348
2022-01-18 15:00:00,0.009664008978544247
2022-01-19 15:00:00,-0.00684945395171177
2022-01-20 15:00:00,0.009022444750399039
2022-01-21 15:00:00,-0.009162395899698916
2022-01-24 15:00:00,0.0015532563228422003
2022-01-25 15:00:00,-0.022622213036657346
2022-01-26 15:00:00,0.007237395299482863
2022-01-27 15:00:00,-0.01961551390847327
2022-01-28 15:00:00,-0.012144155801567469
2022-02-07 15:00:00,0.01540784684248031
2022-02-08 15:00:00,-0.00546320864426908
2022-02-09 15:00:00,0.009392521814212351
2022-02-10 15:00:00,-0.0026221496799407884
2022-02-11 15:00:00,-0.008290590507800566
2022-02-14 15:00:00,-0.010802701519689095
2022-02-15 15:00:00,0.010636647794692866
2022-02-16 15:00:00,0.003888348140068665
2022-02-17 15:00:00,0.0024200142689805304
2022-02-18 15:00:00,0.0047677929986897905
2022-02-21 15:00:00,-0.0036381083926126934
2022-02-22 15:00:00,-0.012981726896759138
2022-02-23 15:00:00,0.01068914905267615
2022-02-24 15:00:00,-0.020273990322182578
2022-02-25 15:00:00,0.009737843806935098
2022-02-28 15:00:00,0.0017976025712198584
2022-03-01 15:00:00,0.008302758622179773
2022-03-02 15:00:00,-0.008893569437681714
2022-03-03 15:00:00,-0.005890970138540341
2022-03-04 15:00:00,-0.012127132613179437
2022-03-07 15:00:00,-0.03194814481826358
2022-03-08 15:00:00,-0.020076031912956815
2022-03-09 15:00:00,-0.009153838417157889
2022-03-10 15:00:00,0.01573252527839486
2022-03-11 15:00:00,0.0031877051760684783
2022-03-14 15:00:00,-0.030596385941814686
2022-03-15 15:00:00,-0.04573815146205973
2022-03-16 15:00:00,0.04324225139138105
2022-03-17 15:00:00,0.019637393977643747
2022-03-18 15:00:00,0.006655999548433877
2022-03-21 15:00:00,-0.0016774413718910752
2022-03-22 15:00:00,-0.000810308969126261
2022-03-23 15:00:00,0.00498729230288375
2022-03-24 15:00:00,-0.005895287600139243
2022-03-25 15:00:00,-0.018049017924162136
2022-03-28 15:00:00,-0.006254027057418177
2022-03-29 15:00:00,-0.0034524084238070074
2022-03-30 15:00:00,0.029015631071011683
2022-03-31 15:00:00,-0.007405116980237492
2022-04-01 15:00:00,0.012684422059904055
2022-04-06 15:00:00,-0.0028803659733809273
2022-04-07 15:00:00,-0.012838494380102428
2022-04-08 15:00:00,0.005147680271206712
2022-04-11 15:00:00,-0.030891940655014438
2022-04-12 15:00:00,0.01948805609503812
2022-04-13 15:00:00,-0.009625828417491822
2022-04-14 15:00:00,0.01252045721745132
2022-04-15 15:00:00,-0.0006730654806922365
2022-04-18 15:00:00,-0.00533878005337729
2022-04-19 15:00:00,-0.007556359898044818
2022-04-20 15:00:00,-0.01550527791265277
2022-04-21 15:00:00,-0.018413850936854104
2022-04-22 15:00:00,0.00435949477330122
